"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
50,10.0,0.114,0.903,,,,
50,20.0,0.22,0.952,,,,
50,30.0,0.324,0.966,,,,
50,40.0,0.431,0.97,,,,
50,50.0,0.539,0.972,,,,
50,60.0,0.654,,,,,
50,70.0,0.777,,,,,
50,76.8,0.894,0.894,,,,
