"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
10.07,7.741,0.0,0.0,+-0.05,,,
10.07,10.22,0.057,0.269,+-0.05,,,
10.07,11.87,0.116,0.383,+-0.05,,,
10.07,16..30,0.242,0.571,+-0.05,,,
10.07,21.34,0.383,0.702,+-0.05,,,
10.07,26.18,0.511,0.785,+-0.05,,,
10.07,30.31,0.613,0.83,+-0.05,,,
10.07,34.64,0.705,0.871,+-0.05,,,
10.07,40.37,0.822,0.921,+-0.05,,,
10.07,43.90,0.888,0.946,+-0.05,,,
10.07,45.81,0.916,0.96,+-0.05,,,
10.07,49.18,0.972,0.984,+-0.05,,,
10.07,50.06,0.984,0.989,+-0.05,,,
