"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.1,96.7,1.0,1.0,+-0.05,+-0.05,,
363.25,96.7,0.9754,0.7865,+-0.05,+-0.05,,
358.65,96.7,0.9504,0.6446,+-0.05,+-0.05,,
355.65,96.7,0.9352,0.5658,+-0.05,+-0.05,,
351.05,96.7,0.9004,0.4561,+-0.05,+-0.05,,
347.95,96.7,0.8502,0.3855,+-0.05,+-0.05,,
344.25,96.7,0.7001,0.3049,+-0.05,+-0.05,,
343.15,96.7,0.6282,0.2822,+-0.05,+-0.05,,
342.35,96.7,0.5452,0.2701,+-0.05,+-0.05,,
341.25,96.7,0.4451,0.2515,+-0.05,+-0.05,,
340.95,96.7,0.3603,0.2443,+-0.05,+-0.05,,
340.65,96.7,0.1969,0.1969,+-0.05,+-0.05,,
341.05,96.7,0.1302,0.191,+-0.05,+-0.05,,
343.25,96.7,0.0522,0.1194,+-0.05,+-0.05,,
345.7,96.7,0.0,0.0,+-0.05,+-0.05,,
