"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
37.2,1427,0.252,0.761,,,,
37.2,2110,0.451,0.838,,,,
37.2,2186,0.467,0.845,,,,
37.2,2517,0.552,0.875,,,,
37.2,2668,0.586,0.885,,,,
37.2,3151,0.692,0.917,,,,
37.2,3613,0.772,0.938,,,,
37.2,3689,0.783,0.946,,,,
37.2,3764,0.776,0.941,,,,
