"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,9.867,0.0575,0.0535,0.01,,+-0.0003,
313.15,9.8523,0.1037,0.0853,0.01,,+-0.0003,
313.15,9.823,0.1556,0.1169,0.01,,+-0.0003,
313.15,9.599,0.2204,0.155,0.01,,+-0.0003,
313.15,9.4831,0.2743,0.1875,0.01,,+-0.0003,
313.15,9.3324,0.329,0.2222,0.01,,+-0.0003,
313.15,9.2857,0.3488,0.2353,0.01,,+-0.0003,
313.15,9.1658,0.3781,0.2554,0.01,,+-0.0003,
313.15,9.0791,0.3792,0.2561,0.01,,+-0.0003,
313.15,9.0391,0.4071,0.276,0.01,,+-0.0003,
313.15,8.9658,0.4259,0.2898,0.01,,+-0.0003,
313.15,8.7351,0.4543,0.3115,0.01,,+-0.0003,
313.15,8.4538,0.5111,0.3576,0.01,,+-0.0003,
313.15,8.1579,0.5814,0.4205,0.01,,+-0.0003,
313.15,7.8246,0.6528,0.4923,0.01,,+-0.0003,
313.15,7.2726,0.7464,0.6,0.01,,+-0.0003,
313.15,6.7713,0.8372,0.7225,0.01,,+-0.0003,
313.15,6.2394,0.9073,0.8317,0.01,,+-0.0003,
313.15,6.0701,0.9588,0.9214,0.01,,+-0.0003,
