"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,183.6,0.0,,,,,
313.15,187.7,0.0674,,,,,
313.15,194.2,0.1559,,,,,
313.15,201.5,0.2365,,,,,
313.15,208.3,0.3053,,,,,
313.15,215.5,0.3647,,,,,
313.15,222.3,0.4293,,,,,
313.15,229.5,0.4835,,,,,
313.15,237.2,0.5512,,,,,
313.15,243.1,0.5983,,,,,
313.15,254.1,0.6703,,,,,
313.15,261.7,0.7371,,,,,
313.15,273.9,0.8125,,,,,
313.15,283.9,0.8837,,,,,
313.15,295.3,0.9545,,,,,
