"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
195,0.0302,0.0764,0.4636,0.015,0.0005,,
195,0.0304,0.0749,0.4638,0.015,0.0005,,
195,0.0503,0.2213,0.7631,0.015,0.0005,,
195,0.0504,0.2242,0.7611,0.015,0.0005,,
195,0.0706,0.3573,0.8611,0.015,0.0005,,
195,0.0871,0.4683,0.9097,0.015,0.0005,,
195,0.0874,0.4707,0.9101,0.015,0.0005,,
195,0.1053,0.5547,0.9318,0.015,0.0005,,
195,0.1055,0.558,0.9315,0.015,0.0005,,
195,0.1061,0.5677,0.9276,0.015,0.0005,,
195,0.1241,0.6667,0.9537,0.015,0.0005,,
195,0.1283,0.7077,0.9621,0.015,0.0005,,
195,0.1285,0.7041,0.9614,0.015,0.0005,,
195,0.1575,0.9206,0.9874,0.015,0.0005,,
195,0.1583,0.9157,0.9873,0.015,0.0005,,
