"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,17.877,0.0,0.0,,,,
313.15,17.05,0.0544,0.0105,,,,
313.15,16.8,0.0652,0.0128,,,,
313.15,16.31,0.1085,0.0213,,,,
313.15,15.18,0.1653,0.0511,,,,
313.15,13.84,0.2311,0.1082,,,,
313.15,12.65,0.3001,0.1961,,,,
313.15,11.9,0.3762,0.3162,,,,
313.15,11.67,0.4075,0.3722,,,,
313.15,11.67,0.1904,0.5122,,,,
313.15,12.27,0.5802,0.6616,,,,
313.15,13.33,0.6805,0.8027,,,,
313.15,14.64,0.7837,0.8942,,,,
313.15,15.81,0.8781,0.9503,,,,
313.15,16.64,0.9453,0.9808,,,,
313.15,17.07,0.9792,0.993,,,,
313.15,17.27,1.0,1.0,,,,
