"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
404.05,100,0.0,0.0,0.1,0.1,0.001,0.001
400.25,100,0.012,0.114,0.1,0.1,0.001,0.001
397.45,100,0.024,0.202,0.1,0.1,0.001,0.001
392.55,100,0.047,0.311,0.1,0.1,0.001,0.001
388.75,100,0.074,0.415,0.1,0.1,0.001,0.001
384.95,100,0.104,0.49,0.1,0.1,0.001,0.001
381.95,100,0.135,0.537,0.1,0.1,0.001,0.001
379.75,100,0.17,0.582,0.1,0.1,0.001,0.001
378.05,100,0.208,0.623,0.1,0.1,0.001,0.001
376.55,100,0.246,0.644,0.1,0.1,0.001,0.001
375.25,100,0.289,0.675,0.1,0.1,0.001,0.001
374.45,100,0.331,0.688,0.1,0.1,0.001,0.001
373.55,100,0.377,0.713,0.1,0.1,0.001,0.001
372.85,100,0.426,0.725,0.1,0.1,0.001,0.001
372.35,100,0.468,0.741,0.1,0.1,0.001,0.001
371.85,100,0.517,0.752,0.1,0.1,0.001,0.001
371.35,100,0.562,0.765,0.1,0.1,0.001,0.001
370.95,100,0.611,0.777,0.1,0.1,0.001,0.001
370.55,100,0.657,0.79,0.1,0.1,0.001,0.001
370.15,100,0.702,0.804,0.1,0.1,0.001,0.001
369.85,100,0.748,0.823,0.1,0.1,0.001,0.001
369.65,100,0.791,0.84,0.1,0.1,0.001,0.001
369.55,100,0.832,0.86,0.1,0.1,0.001,0.001
369.45,100,0.869,0.882,0.1,0.1,0.001,0.001
369.35,100,0.903,0.907,0.1,0.1,0.001,0.001
369.35,100,0.932,0.931,0.1,0.1,0.001,0.001
369.45,100,0.957,0.953,0.1,0.1,0.001,0.001
369.45,100,0.975,0.972,0.1,0.1,0.001,0.001
369.55,100,0.987,0.985,0.1,0.1,0.001,0.001
369.75,100,1.0,1.0,0.1,0.1,0.001,0.001
