"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
75,4.53,0.0276,0.1242,,,,
75,5.38,0.061,0.2123,,,,
75,6.28,0.0962,0.2739,,,,
75,7.4,0.1502,0.3245,,,,
75,8.33,0.2026,0.3344,,,,
75,8.62,0.2208,0.3289,,,,
