"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
50,30.0,0.0488,0.305,,,,
50,40.0,0.0969,0.436,,,,
50,48.0,0.132,0.502,,,,
50,62.0,0.207,0.552,,,,
50,74.3,0.272,0.569,,,,
50,83.6,0.326,0.567,,,,
50,91.7,0.4,0.528,,,,
