"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,18.83,0.0,0.0,0.02,0.02,,
323.15,21.15,0.027,0.1274,0.02,0.02,,
323.15,24.16,0.0691,0.2688,0.02,0.02,,
323.15,27.87,0.1409,0.3984,0.02,0.02,,
323.15,31.15,0.2269,0.492,0.02,0.02,,
323.15,33.7,0.3064,0.5675,0.02,0.02,,
323.15,35.66,0.3971,0.6225,0.02,0.02,,
323.15,37.02,0.4833,0.6621,0.02,0.02,,
323.15,37.83,0.5432,0.6911,0.02,0.02,,
323.15,37.99,0.5641,0.6997,0.02,0.02,,
323.15,38.47,0.6124,0.7198,0.02,0.02,,
323.15,39.0,0.6777,0.7473,0.02,0.02,,
323.15,39.4,0.752,0.7844,0.02,0.02,,
323.15,39.53,0.8142,0.8188,0.02,0.02,,
323.15,39.38,0.883,0.8661,0.02,0.02,,
323.15,39.05,0.933,0.9114,0.02,0.02,,
323.15,38.62,0.964,0.9505,0.02,0.02,,
323.15,38.25,0.9846,0.9765,0.02,0.02,,
323.15,37.9,1.0,1.0,0.02,0.02,,
