"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
-10.83,0.01946,0.0175,,,,,
-5.84,0.02711,0.0175,,,,,
1.36,0.03648,0.0175,,,,,
3.18,0.04833,0.0175,,,,,
7.41,0.06243,0.0175,,,,,
11.88,0.08119,0.0175,,,,,
17.82,0.11307,0.0175,,,,,
17.75,0.1126,0.0175,,,,,
24.32,0.16027,0.0175,,,,,
24.36,0.1601,0.0175,,,,,
28.95,0.20308,0.0175,,,,,
37.5,0.30937,0.0175,,,,,
37.56,0.31041,0.0175,,,,,
39.99,0.34882,0.0175,,,,,
39.97,0.34886,0.0175,,,,,
