"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
403.63,160.0,0.0,0.0,+-0.01,+-0.1,,
401.85,160.0,0.0221,0.0846,+-0.01,+-0.1,,
400.23,160.0,0.0429,0.1485,+-0.01,+-0.1,,
398.63,160.0,0.061,0.1981,+-0.01,+-0.1,,
396.59,160.0,0.0998,0.2835,+-0.01,+-0.1,,
393.01,160.0,0.1653,0.3978,+-0.01,+-0.1,,
391.79,160.0,0.1929,0.4382,+-0.01,+-0.1,,
391.33,160.0,0.2015,0.448,+-0.01,+-0.1,,
390.55,160.0,0.2173,0.4717,+-0.01,+-0.1,,
389.82,160.0,0.2339,0.4967,+-0.01,+-0.1,,
388.66,160.0,0.2605,0.5323,+-0.01,+-0.1,,
387.9,160.0,0.2799,0.556,+-0.01,+-0.1,,
386.67,160.0,0.3134,0.5902,+-0.01,+-0.1,,
385.92,160.0,0.3339,0.6074,+-0.01,+-0.1,,
385.17,160.0,0.3519,0.6266,+-0.01,+-0.1,,
383.99,160.0,0.387,0.6589,+-0.01,+-0.1,,
382.94,160.0,0.4181,0.6848,+-0.01,+-0.1,,
381.55,160.0,0.4584,0.7178,+-0.01,+-0.1,,
380.66,160.0,0.4897,0.739,+-0.01,+-0.1,,
379.07,160.0,0.5482,0.7743,+-0.01,+-0.1,,
378.06,160.0,0.5827,0.7962,+-0.01,+-0.1,,
376.93,160.0,0.6268,0.8172,+-0.01,+-0.1,,
374.15,160.0,0.7404,0.8697,+-0.01,+-0.1,,
372.93,160.0,0.7996,0.8976,+-0.01,+-0.1,,
371.49,160.0,0.8623,0.926,+-0.01,+-0.1,,
370.15,160.0,0.9309,0.9616,+-0.01,+-0.1,,
369.4,160.0,0.9675,0.9813,+-0.01,+-0.1,,
368.46,160.0,1.0,1.0,+-0.01,+-0.1,,
