"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
103.39,101.3,0.1398,0.2412,+-0.02,,,
101.5,101.3,0.1922,0.3734,+-0.02,,,
99.55,101.3,0.262,0.4572,+-0.02,,,
97.6,101.3,0.3347,0.5337,+-0.02,,,
96.55,101.3,0.3838,0.5979,+-0.02,,,
94.91,101.3,0.4224,0.6481,+-0.02,,,
94.2,101.3,0.4591,0.6845,+-0.02,,,
91.17,101.3,0.5472,0.771,+-0.02,,,
88.58,101.3,0.6609,0.8502,+-0.02,,,
86.37,101.3,0.7667,0.9063,+-0.02,,,
83.39,101.3,0.9275,0.9795,+-0.02,,,
