"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
387.15,33.401,0.0,0.0,,,,
387.15,72.205,0.05,0.5478,,,,
387.15,107.953,0.1,0.7057,,,,
387.15,140.79,0.15,0.7809,,,,
387.15,170.917,0.2,0.8252,,,,
387.15,198.774,0.25,0.8547,,,,
387.15,224.854,0.3,0.8762,,,,
387.15,249.561,0.35,0.8929,,,,
387.15,273.062,0.4,0.9064,,,,
387.15,295.484,0.45,0.9176,,,,
387.15,316.956,0.5,0.9273,,,,
387.15,337.638,0.55,0.9358,,,,
387.15,357.765,0.6,0.9435,,,,
387.15,377.579,0.65,0.9506,,,,
387.15,397.325,0.7,0.9575,,,,
387.15,417.246,0.75,0.9642,,,,
387.15,437.585,0.8,0.9708,,,,
387.15,458.529,0.85,0.9776,,,,
387.15,480.187,0.9,0.9846,,,,
387.15,502.662,0.95,0.9919,,,,
387.15,526.056,1.0,1.0,,,,
