"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
298.15,28.4,0.0,,,,,
298.15,29.9,0.0853,,,,,
298.15,31.6,0.1623,,,,,
298.15,32.3,0.2662,,,,,
298.15,33.2,0.3521,,,,,
298.15,33.4,0.5116,,,,,
298.15,33.8,0.447,,,,,
298.15,33.9,0.4939,,,,,
298.15,35.1,0.5596,,,,,
298.15,35.3,0.6112,,,,,
298.15,35.7,0.6779,,,,,
298.15,35.8,0.7493,,,,,
298.15,36.2,0.826,,,,,
298.15,37.3,0.8845,,,,,
298.15,36.6,0.946,,,,,
