"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
25.2,44.4,0.3232,,0.1,,,
35.0,55.1,0.3232,,0.1,,,
50.0,71.48,0.3232,,0.1,,,
69.6,95.08,0.3232,,0.1,,,
79.2,106.8,0.3232,,0.1,,,
99.1,128.9,0.3232,,0.1,,,
