"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
65.0,3103,0.426,0.776,,,,
65.0,3254,0.451,0.788,,,,
65.0,3696,0.523,0.816,,,,
65.0,4606,0.651,0.86,,,,
65.0,5219,0.726,0.873,,,,
