"T, deg.C","P, MPa",X,Y,T Err,P Err,X Err,Y Err
65,2.389,0.2356,0.9935,+-0.1,+-0.25%,,
65,4.096,0.387,0.9951,+-0.1,+-0.25%,,
65,5.802,0.522,0.9946,+-0.1,+-0.25%,,
65,7.584,0.6461,0.9937,+-0.1,+-0.25%,,
65,8.604,0.7274,0.9927,+-0.1,+-0.25%,,
65,9.504,0.7943,0.9912,+-0.1,+-0.25%,,
65,10.569,0.8759,0.9828,+-0.1,+-0.25%,,
