"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
363.35,34.635,0.0,0.0,,,,
363.35,34.01,0.019,0.0079,,,,
363.35,33.08,0.0584,0.0275,,,,
363.35,31.92,0.1187,0.0649,,,,
363.35,30.49,0.1943,0.126,,,,
363.35,29.16,0.276,0.2062,,,,
363.35,28.21,0.3598,0.3031,,,,
363.35,27.49,0.4483,0.4103,,,,
363.35,27.18,0.5277,0.5134,,,,
363.35,27.17,0.5679,0.5617,,,,
363.35,27.18,0.6457,0.6588,,,,
363.35,27.21,0.7249,0.7423,,,,
363.35,27.51,0.8068,0.8282,,,,
363.35,27.81,0.8811,0.8988,,,,
363.35,28.11,0.9381,0.9491,,,,
363.35,28.4,0.978,0.9759,,,,
363.35,28.98,1.0,1.0,,,,
