"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,0.022,0.0,0.0,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,46.67,0.278,0.9996,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,51.208,0.33,0.9997,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,55.664,0.406,0.9997,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,59.375,0.474,0.9997,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,61.692,0.54,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,64.407,0.612,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,65.702,0.672,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,67.089,0.73,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,68.377,0.78,0.9998,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,69.545,0.807,0.9999,+-0.01,+-0.03,+-0.0005,+-0.0005
338.15,78.005,1.0,1.0,+-0.01,+-0.03,+-0.0005,+-0.0005
