"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,10.92,0.0,0.0,,,,
338.15,12.05,0.0229,0.1136,,,,
338.15,13.73,0.0607,0.2466,,,,
338.15,15.75,0.1103,0.3727,,,,
338.15,17.7,0.1646,0.469,,,,
338.15,19.04,0.2107,0.5298,,,,
338.15,20.33,0.2549,0.5698,,,,
338.15,20.82,0.2747,0.5962,,,,
338.15,21.46,0.299,0.6105,,,,
338.15,22.13,0.33,,,,,
338.15,23.38,0.386,0.6809,,,,
338.15,23.54,0.388,0.6763,,,,
338.15,24.97,0.4602,0.7214,,,,
338.15,26.14,0.5222,0.7547,,,,
338.15,28.47,0.6571,0.8263,,,,
338.15,29.61,0.7215,0.8555,,,,
338.15,30.78,0.7966,0.8932,,,,
338.15,31.8,0.8559,0.9209,,,,
338.15,33.08,0.946,0.9712,,,,
