"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
308.15,58.61,0.0,,+-0.02,+-0.007,,
308.15,59.136,0.027,,+-0.02,+-0.007,,
308.15,59.822,0.0644,,+-0.02,+-0.007,,
308.15,60.47,0.1025,,+-0.02,+-0.007,,
308.15,61.066,0.1399,,+-0.02,+-0.007,,
308.15,61.591,0.1754,,+-0.02,+-0.007,,
308.15,62.012,0.2062,,+-0.02,+-0.007,,
308.15,62.41,0.2365,,+-0.02,+-0.007,,
308.15,62.748,0.2638,,+-0.02,+-0.007,,
308.15,63.168,0.3036,,+-0.02,+-0.007,,
308.15,63.725,0.3585,,+-0.02,+-0.007,,
308.15,64.141,0.4036,,+-0.02,+-0.007,,
308.15,64.475,0.445,,+-0.02,+-0.007,,
308.15,64.739,0.4809,,+-0.02,+-0.007,,
308.15,64.948,0.5132,,+-0.02,+-0.007,,
308.15,65.108,0.5407,,+-0.02,+-0.007,,
308.15,65.112,0.5428,,+-0.02,+-0.007,,
308.15,65.317,0.5833,,+-0.02,+-0.007,,
308.15,65.503,0.6284,,+-0.02,+-0.007,,
308.15,65.667,0.6802,,+-0.02,+-0.007,,
308.15,65.739,0.7127,,+-0.02,+-0.007,,
308.15,65.791,0.7491,,+-0.02,+-0.007,,
308.15,65.817,0.7869,,+-0.02,+-0.007,,
308.15,65.808,0.8277,,+-0.02,+-0.007,,
308.15,65.757,0.8701,,+-0.02,+-0.007,,
308.15,65.644,0.919,,+-0.02,+-0.007,,
308.15,65.469,0.9697,,+-0.02,+-0.007,,
308.15,65.37,1.0,,+-0.02,+-0.007,,
