"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
270.4,20.38,0.0275,0.9071,,,,
270.4,30.55,0.0421,0.9317,,,,
270.4,50.32,0.0697,0.9526,,,,
270.4,99.99,0.136,0.9648,,,,
270.4,149.3,0.1992,0.9664,,,,
270.4,200.0,0.2598,0.9643,,,,
270.4,248.0,0.3184,0.9603,,,,
