"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,104.29,0.0,,,,,
313.15,97.67,0.071,,,,,
313.15,92.96,0.1192,,,,,
313.15,87.13,0.1798,,,,,
313.15,83.09,0.2215,,,,,
313.15,77.42,0.281,,,,,
313.15,71.3,0.3476,,,,,
313.15,66.08,0.404,,,,,
313.15,58.12,0.4917,,,,,
313.15,53.03,0.5501,,,,,
313.15,50.04,0.5848,,,,,
313.15,36.19,0.747,,,,,
313.15,29.27,0.8274,,,,,
313.15,18.24,0.9559,,,,,
313.15,14.5,1.0,,,,,
