"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
395.65,101.32,0.0407,0.3067,+-0.05,+-0.02,,
390.65,101.32,0.0609,0.7085,+-0.05,+-0.02,,
387.4,101.32,0.0756,0.4677,+-0.05,+-0.02,,
382.3,101.32,0.1015,0.5547,+-0.05,+-0.02,,
377.6,101.32,0.1272,0.6244,+-0.05,+-0.02,,
373.5,101.32,0.1504,0.6807,+-0.05,+-0.02,,
369.7,101.32,0.1794,0.7245,+-0.05,+-0.02,,
366.7,101.32,0.2022,0.7579,+-0.05,+-0.02,,
364.5,101.32,0.2245,0.7802,+-0.05,+-0.02,,
360.6,101.32,0.2613,0.8185,+-0.05,+-0.02,,
355.85,101.32,0.3224,0.859,+-0.05,+-0.02,,
353.05,101.32,0.3551,0.8789,+-0.05,+-0.02,,
350.2,101.32,0.3971,0.8978,+-0.05,+-0.02,,
347.85,101.32,0.4427,0.9128,+-0.05,+-0.02,,
345.8,101.32,0.4925,0.9244,+-0.05,+-0.02,,
342.55,101.32,0.5795,0.9421,+-0.05,+-0.02,,
340.0,101.32,0.639,0.9545,+-0.05,+-0.02,,
339.7,101.32,0.6597,0.9561,+-0.05,+-0.02,,
337.85,101.32,0.7088,0.965,+-0.05,+-0.02,,
336.9,101.32,0.7487,0.9699,+-0.05,+-0.02,,
335.7,101.32,0.7873,0.9749,+-0.05,+-0.02,,
335.15,101.32,0.8099,0.9771,+-0.05,+-0.02,,
333.75,101.32,0.8631,0.9832,+-0.05,+-0.02,,
333.0,101.32,0.8887,0.9863,+-0.05,+-0.02,,
332.6,101.32,0.9147,0.9876,+-0.05,+-0.02,,
331.95,101.32,0.9254,0.9905,+-0.05,+-0.02,,
