"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
298.15,12.058,0.0,,+-0.1,0.015,0.0003,
298.15,11.092,0.0937,,+-0.1,0.015,0.0003,
298.15,10.114,0.2009,,+-0.1,0.015,0.0003,
298.15,9.174,0.3155,,+-0.1,0.015,0.0003,
298.15,8.633,0.3773,,+-0.1,0.015,0.0003,
298.15,7.787,0.4801,,+-0.1,0.015,0.0003,
298.15,7.081,0.5602,,+-0.1,0.015,0.0003,
298.15,6.044,0.6585,,+-0.1,0.015,0.0003,
298.15,4.909,0.7501,,+-0.1,0.015,0.0003,
298.15,4.077,0.8051,,+-0.1,0.015,0.0003,
298.15,1.641,0.9325,,+-0.1,0.015,0.0003,
298.15,0.008,1.0,,+-0.1,0.015,0.0003,
