"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.1,96.7,1.0,1.0,+-0.05,+-0.05,,
368.85,96.7,0.9777,0.9777,+-0.05,+-0.05,,
368.65,96.7,0.9553,0.9553,+-0.05,+-0.05,,
368.45,96.7,0.9303,0.9436,+-0.05,+-0.05,,
369.2,96.7,0.8505,0.8996,+-0.05,+-0.05,,
369.45,96.7,0.7852,0.8661,+-0.05,+-0.05,,
370.05,96.7,0.7051,0.8373,+-0.05,+-0.05,,
370.65,96.7,0.5778,0.7725,+-0.05,+-0.05,,
371.25,96.7,0.4612,0.7103,+-0.05,+-0.05,,
375.15,96.7,0.3466,0.6401,+-0.05,+-0.05,,
381.15,96.7,0.2545,0.6003,+-0.05,+-0.05,,
391.25,96.7,0.1525,0.5002,+-0.05,+-0.05,,
408.15,96.7,0.0602,0.3085,+-0.05,+-0.05,,
417.55,96.7,0.0,0.0,+-0.05,+-0.05,,
