"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,3.245,0.9216,0.5662,+-0.02,+-0.004,0.0005,0.0005
303.15,3.835,0.8847,0.463,+-0.02,+-0.004,0.0005,0.0005
303.15,4.625,0.8324,0.362,+-0.02,+-0.004,0.0005,0.0005
303.15,6.114,0.7306,0.2424,+-0.02,+-0.004,0.0005,0.0005
303.15,7.99,0.5953,0.1534,+-0.02,+-0.004,0.0005,0.0005
303.15,9.414,0.4911,0.1094,+-0.02,+-0.004,0.0005,0.0005
303.15,10.075,0.4425,0.0931,+-0.02,+-0.004,0.0005,0.0005
303.15,11.126,0.3614,0.0698,+-0.02,+-0.004,0.0005,0.0005
303.15,12.396,0.266,0.0472,+-0.02,+-0.004,0.0005,0.0005
303.15,13.375,0.1912,0.032,+-0.02,+-0.004,0.0005,0.0005
303.15,14.795,0.0855,0.0134,+-0.02,+-0.004,0.0005,0.0005
