"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
453.15,10.0,0.9767,0.168,+-0.03,+-0.1%,,
453.15,20.0,0.9425,0.0996,+-0.03,+-0.1%,,
453.15,30.0,0.9056,0.0761,+-0.03,+-0.1%,,
453.15,40.0,0.874,0.0659,+-0.03,+-0.1%,,
453.15,55.0,0.821,0.0594,+-0.03,+-0.1%,,
453.15,85.0,0.719,0.0556,+-0.03,+-0.1%,,
453.15,100.0,0.67,0.0582,+-0.03,+-0.1%,,
453.15,115.0,0.629,0.0652,+-0.03,+-0.1%,,
453.15,150.0,0.545,0.114,+-0.03,+-0.1%,,
453.15,190.0,0.433,0.186,+-0.03,+-0.1%,,
