"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
341.01,60.03,0.0,0.0,0.02,0.027,,
339.97,60.03,0.0034,0.0366,0.02,0.027,,
338.37,60.03,0.0067,0.0908,0.02,0.027,,
335.83,60.03,0.0139,0.176,0.02,0.027,,
331.69,60.03,0.0279,0.3001,0.02,0.027,,
323.93,60.03,0.0901,0.4953,0.02,0.027,,
322.17,60.03,0.1448,0.5366,0.02,0.027,,
321.25,60.03,0.2089,0.5621,0.02,0.027,,
320.67,60.03,0.2856,0.579,0.02,0.027,,
320.33,60.03,0.3609,0.5888,0.02,0.027,,
320.11,60.03,0.4289,0.5993,0.02,0.027,,
319.97,60.03,0.4924,0.6097,0.02,0.027,,
319.86,60.03,0.561,0.6221,0.02,0.027,,
319.81,60.03,0.6153,0.633,0.02,0.027,,
319.81,60.03,0.6531,0.6424,0.02,0.027,,
319.85,60.03,0.7002,0.6563,0.02,0.027,,
319.79,60.03,0.631,0.6366,0.02,0.027,,
319.8,60.03,0.6667,0.6458,0.02,0.027,,
319.84,60.03,0.7046,0.6573,0.02,0.027,,
319.94,60.03,0.7462,0.6738,0.02,0.027,,
320.1,60.03,0.7826,0.6918,0.02,0.027,,
320.35,60.03,0.8186,0.7136,0.02,0.027,,
320.74,60.03,0.8564,0.7441,0.02,0.027,,
321.19,60.03,0.8867,0.7748,0.02,0.027,,
321.82,60.03,0.9174,0.8154,0.02,0.027,,
322.34,60.03,0.9377,0.8482,0.02,0.027,,
322.78,60.03,0.9519,0.8751,0.02,0.027,,
323.32,60.03,0.9667,0.9068,0.02,0.027,,
323.84,60.03,0.9787,0.9378,0.02,0.027,,
324.32,60.03,0.9893,0.9663,0.02,0.027,,
324.91,60.03,1.0,1.0,0.02,0.027,,
