Compound_1,Compound_2,N_points,p_res_avg,y_1_res_avg,y_2_res_avg,is_consistent
CYCLOHEXYLAMINE,"N,N-DIMETHYLFORMAMIDE",15,0.0043077992549250535,0.006559810380016126,0.0038777647813611465,True
CYCLOPENTANE,TETRACHLOROETHYLENE,15,0.027038607498618306,0.028514137908962355,0.0015009222287613547,False
DI-N-PENTYL ETHER,N-UNDECANE,8,0.002196065266413271,0.007119557123888731,0.005429596995286494,True
DI-N-PROPYL ETHER,N-NONANE,11,0.11623922456050445,0.12992133116422247,0.018154245544698456,False
DI-N-PROPYL ETHER,N-OCTANE,11,0.04470507273704809,0.06881093113843119,0.0242046655372655,False
DI-N-PROPYLAMINE,1-HEXENE,8,0.012315737285039471,0.0032153142966533065,0.015441257746141343,False
DI-N-PROPYLAMINE,N-HEXANE,7,0.009093572579580106,0.002750401544288623,0.011843974123868744,False
DICHLOROMETHANE,ACETONE,19,0.0013679123057660227,0.002614678763221357,0.0013922660351244382,True
DICHLOROMETHANE,ACETONE,19,0.003313614023043515,0.007228177002588754,0.004154828718344934,True
DICHLOROMETHANE,ACETONITRILE,19,0.005691485281442955,0.0072503711750578305,0.0015588858936148619,True
DICHLOROMETHANE,ACETONITRILE,19,0.014237615738090617,0.019303337871764543,0.005065722133673904,False
DICHLOROMETHANE,ETHYL ACETATE,19,0.004484129714406067,0.005967221718617116,0.0015328568998499077,True
DICHLOROMETHANE,ETHYL ACETATE,19,0.01113158446663551,0.016472424232488278,0.005340839765852773,False
DICHLOROMETHANE,METHANOL,19,0.0058910068070571545,0.007180792680924773,0.0014278493028240685,True
DICHLOROMETHANE,METHANOL,19,0.010790723422618602,0.014510815275591796,0.00551410232546997,False
DICHLOROMETHANE,TRIETHYLAMINE,9,0.007575908925169421,0.008841893607000705,0.001265984681831314,True
DIETHYL ETHER,HEXAFLUOROBENZENE,29,0.014417877511147799,0.016967192479114924,0.0025493149679671344,False
DIETHYL ETHER,METHANOL,10,0.036835013182238543,0.04371200629554567,0.006876993113307117,False
DIETHYL KETONE,ACETIC ACID,15,0.008028900772170382,0.013289800612618944,0.006227112910016218,False
DIETHYLAMINE,1-HEXENE,7,0.001454830727928379,0.0056291247120298015,0.004174293984101444,True
DIETHYLAMINE,N-HEXANE,7,0.0028204058056876574,0.007713776773010066,0.004893370967322379,True
DIISOPROPYL ETHER,"2,4-DIMETHYLPENTANE",12,0.0016452981107951562,0.005425385328371564,0.003780087217576397,True
DIISOPROPYL ETHER,BENZENE,14,0.0012419641206722412,0.003614505466177069,0.002409387940880212,True
DIISOPROPYL ETHER,N-HEPTANE,12,0.01323236907770727,0.02051449138304606,0.007362155243387712,False
DIISOPROPYL ETHER,N-HEPTANE,13,0.012787825038025297,0.021178617450563573,0.008390792412538298,False
DIISOPROPYLAMINE,1-HEXENE,7,0.0024993584003662273,0.0026662340870902503,0.005165592487456456,True
DIISOPROPYLAMINE,N-HEXANE,7,0.0021609538059554336,0.003736353874671367,0.005888413253301202,True
DIMETHYL ETHER,METHANOL,7,5.865919141719147e+92,5.865919141719147e+92,0.13642397363701894,False
DIMETHYL ETHER,N-BUTANE,19,0.02901960272235357,0.04281155130462594,0.013791948582272374,False
DIMETHYL ETHER,N-BUTANE,9,0.04898769700761958,0.07790719141100172,0.02891949440338212,False
DIMETHYL SULFOXIDE,ACETONE,9,0.030929819895936142,7.218363030997022e-05,0.031002003526246096,False
DIMETHYL SULFOXIDE,ACETONE,18,0.030533613887027786,9.667725988766775e-05,0.030623851552410746,False
DIMETHYL SULFOXIDE,ACETONE,9,0.03524811183268528,0.00014027589329294226,0.03538838772597822,False
DIMETHYL SULFOXIDE,ETHYL ACETATE,9,0.01642745262265723,7.229745890491577e-05,0.01649975008156214,False
DIMETHYL SULFOXIDE,ETHYL ACETATE,9,0.012596884531575326,8.91508895305193e-05,0.01268603542110585,False
DIMETHYL SULFOXIDE,ETHYL ACETATE,9,0.016268607893657208,0.0001408689258883919,0.016409476819545618,False
DIMETHYL SULFOXIDE,TETRAHYDROFURAN,9,0.02973128524076845,8.722103832930968e-05,0.02981850627909768,False
DIMETHYL SULFOXIDE,TETRAHYDROFURAN,9,0.03591526806437907,0.00012366656163715245,0.036038934626016185,False
DIMETHYL SULFOXIDE,TETRAHYDROFURAN,9,0.03576789847064732,0.00014269324922253662,0.03590276199033519,False
ETHANE,PROPANE,12,8.896614037802427e+50,8.896614037802427e+50,1078554.071856758,False
ETHANE,PROPANE,15,0.14981861128434826,0.1670223767518266,0.017270182505089805,False
ETHANE,PROPANE,7,0.06686939137447359,0.07436162800407464,0.00749223662960101,False
ETHANE,PROPANE,18,0.18670471918763756,0.23928731568329942,0.054074453718100046,False
ETHANE,PROPANE,20,0.0724276482921907,0.08024377859430057,0.009856572123313357,False
ETHANE,PROPANE,8,0.3453863533405993,0.43528610143435004,0.08989974809375073,False
ETHANE,PROPANE,13,2.2705956387230803,2.375602572725997,0.10500693400291657,False
ETHANOL,"1,2-DICHLOROETHANE",15,0.006644664881651035,0.01060266269481364,0.005934919484213367,False
ETHANOL,"2,2,4-TRIMETHYLPENTANE",17,0.011756461252040495,0.015977114562989527,0.006469094531335229,False
ETHANOL,ACETONITRILE,9,0.001460151245779794,0.0014654438860396875,0.002430502657123178,True
ETHANOL,ACETONITRILE,9,0.0026150160206654454,0.005025543555297083,0.003956504163424779,True
ETHANOL,ACETONITRILE,9,0.007743427510109077,0.016943642994697,0.009424735022660958,False
ETHANOL,CARBON DISULFIDE,16,0.0552039826312619,0.01029844061391988,0.05619167384795561,False
ETHANOL,CHLOROBENZENE,9,0.0057229007269060835,0.0066971795846964,0.001028655457657659,True
ETHANOL,CHLOROBENZENE,9,0.09708826932147666,0.10877959771396145,0.011691328392484771,False
ETHANOL,CHLOROBENZENE,9,0.03917275576820915,0.04359133197970767,0.004418576211498503,False
ETHANOL,DIISOPROPYL ETHER,9,0.009112622796263849,0.01641944090874751,0.01919200317761136,False
ETHANOL,DIISOPROPYL ETHER,9,0.006894835654709177,0.008803778658428645,0.010152695814520626,False
ETHANOL,DIISOPROPYL ETHER,9,0.004224953798769506,0.005682869748467918,0.00701120079586144,True
ETHANOL,N-HEPTANE,19,0.01544263092866762,0.01223266902843206,0.010995571210867989,False
ETHANOL,N-HEPTANE,13,0.0032486569007003922,0.0033329855398314292,0.002199192937797617,True
ETHANOL,N-HEPTANE,15,0.001779681978710266,0.0006388029169072033,0.002167899930998237,True
ETHANOL,N-HEPTANE,9,0.23615865882215864,0.2187214887250389,0.26828499072286927,False
ETHANOL,N-HEPTANE,8,0.007321918172608912,0.007777942228051615,0.0022485728248141587,True
ETHANOL,N-HEPTANE,9,0.2669246717262783,0.2249560175609749,0.27754514210907416,False
ETHANOL,N-HEPTANE,9,0.16329427082452708,0.2084721167869368,0.18182546510438194,False
ETHANOL,N-HEXANE,17,0.018641698024590564,0.004978742631796564,0.020403632447319228,False
ETHANOL,N-HEXANE,38,0.02174273287421538,0.007110672338399327,0.02077139479872771,False
ETHANOL,N-OCTANE,17,0.056200693690622854,0.05821729551413513,0.003112223494553912,False
ETHANOL,N-OCTANE,19,0.05392714289726831,0.05736374492574325,0.004047250559879916,False
ETHANOL,N-OCTANE,18,0.23608844884736152,0.24136955005616864,0.02044799115257504,False
ETHANOL,N-OCTANE,21,0.017362489678486377,0.020563036960779022,0.004038271210658667,False
ETHANOL,N-OCTANE,19,0.09119887096525198,0.09565227779510632,0.0055760237729034386,False
ETHANOL,N-PENTANOL,9,0.03301310480103551,0.035903893778537053,0.002890788977501537,False
ETHANOL,N-PROPANOL,11,0.0009431980738005784,0.0014692104274873143,0.0005306947381628888,True
ETHANOL,NITROMETHANE,9,0.0012886949012574172,0.0016641349072819124,0.0009023082223017756,True
ETHANOL,NITROMETHANE,9,0.005483510132292448,0.0074920736460074204,0.0023834339849861785,True
ETHANOL,NITROMETHANE,8,0.019313858684757514,0.026347647766457906,0.007033789081700385,False
ETHANOL,TOLUENE,19,0.15188202807145218,0.1633299429357228,0.013893384426712362,False
ETHANOL,TOLUENE,19,0.058389211883995484,0.06278618000550543,0.006768727299331227,False
ETHANOL,TOLUENE,19,0.028093484833722898,0.031244174946162058,0.00357251988114735,False
ETHANOL,WATER,23,0.001989577092677441,0.002578603545660144,0.0006325194041246726,True
ETHANOL,WATER,61,0.002248823114804218,0.003052140604765394,0.0009587674908701817,True
ETHANOL,WATER,34,0.005143038232134844,0.008690905446738405,0.005957518551397114,True
ETHANOL,WATER,36,0.002125661997968528,0.0037911423871421924,0.0019056143105718548,True
ETHANOL,WATER,24,0.004165923170403142,0.005445597034297127,0.001429585701704375,True
ETHANOL,WATER,24,0.006614309346399893,0.008398343553218368,0.0020029404487975056,True
ETHYL ACETATE,1-CHLOROBUTANE,9,0.0001337033587612182,0.0005370360469531729,0.0005725016844371674,True
ETHYL ACETATE,1-CHLOROBUTANE,9,0.00012346312331378007,0.0007953469955639361,0.0007081830363216197,True
ETHYL ACETATE,1-CHLOROBUTANE,9,0.0004384648089750038,0.0028943800010143464,0.002476848965673446,True
ETHYL ACETATE,1-OCTENE,23,0.025305052412277183,0.030983789665022528,0.00593555882562573,False
ETHYL ACETATE,ACETIC ACID,11,0.11990318965943794,0.15371805715964904,0.0338148675002111,False
ETHYL ACETATE,ACETIC ACID,11,0.1044851467404842,0.13597808524052796,0.03149293850004378,False
ETHYL ACETATE,ACETIC ANHYDRIDE,15,1.937976286350697,1.963296713560222,0.02569275529761396,False
ETHYL ACETATE,ACETONITRILE,9,0.0002954334302103302,0.0012344118430654232,0.0010285535447794422,True
ETHYL ACETATE,ACETONITRILE,9,0.000896810066744792,0.003435854948512149,0.0026228946683489155,True
ETHYL ACETATE,ACETONITRILE,9,0.0016410864023083313,0.006589702158702138,0.005163342767528114,True
ETHYL ACETATE,ANILINE,9,0.052211360699813,0.052525673536135055,0.00031441362898007103,False
ETHYL ACETATE,ANILINE,9,0.07575342809723752,0.07716457148881123,0.0016456522689810174,False
ETHYL ACETATE,ANILINE,9,0.054573573145967086,0.0570054690061136,0.0024318958601464904,False
ETHYL ACETATE,CYCLOHEXANE,15,0.003374263496081561,0.004169497134042382,0.004327629948519216,True
ETHYL ACETATE,"N,N-DIMETHYLFORMAMIDE",7,0.1685525000726773,0.18401573929752008,0.01546323922484276,False
ETHYL FORMATE,ACETONITRILE,8,0.006534138136924057,0.010493515255573386,0.004628790318804616,False
ETHYL FORMATE,CARBON TETRACHLORIDE,12,0.0050604033875981495,0.008060461019487956,0.00408593324354813,True
ETHYL FORMATE,CHLOROBENZENE,12,0.03212581234541106,0.034396187418711505,0.0022848661904749136,False
ETHYL FORMATE,PHENOL,9,0.6085099868866364,0.6119856806029692,0.0034756937163328947,False
ETHYL FORMATE,TOLUENE,9,0.02386303178727073,0.027148887891535984,0.0032858561042652455,False
ETHYL FORMATE,WATER,7,3145948115.285608,3145948115.458817,0.17402737430251267,False
ETHYL FORMATE,WATER,7,2133660929330044.2,2133660929330044.2,0.03610240949224546,False
ETHYL PROPIONATE,PROPIONIC ACID,10,0.09960408241092451,0.12330936990076995,0.023705287489845444,False
ETHYL PROPIONATE,PROPIONIC ACID,10,0.09290478901316898,0.117963577699938,0.02505878868676903,False
ETHYLBENZENE,BENZALDEHYDE,15,0.05038499781226966,0.05927672439053503,0.009035411730774854,False
ETHYLBENZENE,BENZALDEHYDE,15,0.05060983622229993,0.05986166450848971,0.00966878839991667,False
ETHYLBENZENE,BENZALDEHYDE,18,0.03844100936406664,0.04770241934585001,0.009261409981783385,False
ETHYLBENZENE,CYCLOOCTANE,9,0.002986977753378552,0.006902777619712808,0.004496169407093166,True
ETHYLBENZENE,N-DECANE,17,0.009797777208807382,0.011355238557738172,0.0020562662807301073,False
ETHYLBENZENE,N-HEPTANE,13,0.007828382256984175,0.00294007502781293,0.01076845728479714,False
ETHYLBENZENE,N-HEXANE,9,0.023123304708634447,0.0014396298554151831,0.024293756261327473,False
ETHYLBENZENE,N-OCTANE,11,0.001610419503314469,0.0020339351571925447,0.003574762855106245,True
FLUOROBENZENE,METHYLCYCLOHEXANE,25,0.002464037296595269,0.005489605537890869,0.0031467148088245266,True
FORMIC ACID,N-VALERIC ACID,8,0.3741501912781816,0.38801928665303426,0.01390960242098189,False
FORMIC ACID,N-VALERIC ACID,15,0.6778339448914336,0.7076674700654553,0.029833525174021856,False
HEXAFLUOROBENZENE,DI-N-PROPYL ETHER,30,424925079040.7939,424925079039.54895,1.6641663265963365,False
HEXAFLUOROBENZENE,ISOPROPYLCYCLOHEXANE,7,0.038037439432227156,0.039835833663109325,0.0017983942308821693,False
HEXAFLUOROBENZENE,"N,N-DIMETHYLANILINE",7,0.02862682530407699,0.02895929153602547,0.00033246623194846105,False
ISOBUTANE,ETHANOL,9,6065.114917957975,6065.146183744823,0.03178003392518495,False
ISOBUTANE,METHANOL,14,12335700.952473909,12335700.975779792,0.027171862078404534,False
ISOBUTANOL,BENZENE,11,0.05967528694084004,0.006082716421639161,0.06526664217986072,False
ISOBUTANOL,N-HEPTANE,16,0.00984468468098337,0.002578639974983315,0.012291068538602914,False
ISOBUTANOL,N-HEPTANE,20,439494890122959.9,1576.6134433582079,439494890121384.06,False
ISOBUTANOL,N-HEXANE,21,0.011074136209583559,0.0016989727826604523,0.012574434659449196,False
ISOBUTYRALDEHYDE,ETHYL ACETATE,16,669.5087910943333,669.4731043264909,0.341923515320249,False
ISOBUTYRALDEHYDE,ETHYL ACETATE,16,587.3463534419241,586.8451060766282,0.8669133321023559,False
ISOBUTYRALDEHYDE,"N,N-DIMETHYLFORMAMIDE",7,0.30447723498143986,0.3145314367927331,0.010054201811293254,False
ISOBUTYRALDEHYDE,N-HEPTANE,18,0.0070410447988121915,0.00993425750670934,0.003038152034417082,True
ISOBUTYRALDEHYDE,N-HEPTANE,15,0.009960987013577862,0.013174111174300387,0.003324603560839166,False
ISOPROPANOL,"2,2,4-TRIMETHYLPENTANE",16,0.0034151821971173026,0.005715881240040355,0.006234930800335041,True
ISOPROPANOL,"2,2,4-TRIMETHYLPENTANE",19,0.004045795322654734,0.006735286260820714,0.005697088026122786,True
ISOPROPANOL,BENZENE,15,0.004101013889632961,0.0053906620572050515,0.0064335452989114994,True
ISOPROPANOL,BENZENE,13,0.0066656418995339785,0.009663178459334638,0.010042511755855342,False
ISOPROPANOL,BENZENE,10,0.002821724167621709,0.004924265042347958,0.003648243528880368,True
ISOPROPANOL,CHLOROFORM,11,0.010236374694419577,0.004765233470454566,0.01500160816487414,False
ISOPROPANOL,CYCLOHEXANE,9,0.02028140762411142,0.012068131980844015,0.02191655967486548,False
ISOPROPANOL,CYCLOHEXANE,10,0.015500084219944948,0.012963618287209738,0.017087533963155682,False
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.009534332202789056,0.008576701243008406,0.015344573356422286,False
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.004483274713226141,0.002413235527407187,0.006322562297444147,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.005703235875707625,0.005330578771126353,0.008919786015811448,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.003446388050045379,0.004834394495324949,0.006678170107827799,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.00303164645438193,0.003719476670784911,0.004990339572504302,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.003927384046441562,0.005965734497679902,0.0066607043835908665,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.002254541060786167,0.003894059234736525,0.003078722706056495,True
ISOPROPANOL,DI-N-PROPYL ETHER,12,0.004182520852204415,0.004333403078823785,0.006703780569446957,True
ISOPROPANOL,METHYLCYCLOHEXANE,11,0.010590462892978846,0.00807710400176294,0.011315928210779296,False
ISOPROPANOL,METHYLCYCLOHEXANE,12,0.016904612691379713,0.024135087159123034,0.016536496719723532,False
ISOPROPANOL,"N,N-DIMETHYLFORMAMIDE",13,0.05503229615697368,0.06293147985153096,0.007899183694557266,False
ISOPROPANOL,N-HEPTANE,18,0.0027338178617480648,0.0027085340970640142,0.003980023042203638,True
ISOPROPANOL,N-HEPTANE,18,0.009166128577012782,0.007185866130304623,0.008160410081125441,True
ISOPROPANOL,N-HEPTANE,18,0.014418359969846497,0.01727747820563564,0.004105433768580396,False
ISOPROPANOL,N-HEPTANE,18,0.006829306978898235,0.006622031168024584,0.0028984357734893377,True
ISOPROPANOL,N-OCTANE,17,0.01365654941483855,0.016380955464286327,0.002984413997352629,False
ISOPROPANOL,SULFOLANE,9,579128.1279400793,579128.132841444,0.00490136447841835,False
ISOPROPANOL,SULFOLANE,9,9336.806481066456,9336.809574736044,0.0030936695905380333,False
ISOPROPANOL,WATER,19,0.02207052918116604,0.026326811716451168,0.005409037985598208,False
M-CRESOL,"1,2,3,4-TETRAHYDRONAPHTHALENE",19,0.0036539139714499994,0.007490099874844676,0.005338984628761812,True
M-CRESOL,"1,2,3,4-TETRAHYDRONAPHTHALENE",9,0.15172470056385934,0.20335342859490746,0.051628728031048135,False
M-CRESOL,QUINOLINE,17,0.00895521348792533,0.013248892613028338,0.005893429515247094,False
M-CRESOL,QUINOLINE,18,0.012278333319982938,0.020412079439129184,0.008527283834195563,False
M-CRESOL,QUINOLINE,7,0.060483348350770724,0.11152431421983103,0.1280255151313526,False
M-XYLENE,METHYLCYCLOHEXANE,26,0.00638997036209027,0.002359685681695976,0.008749656043786242,True
M-XYLENE,N-DECANE,9,0.052368693365491596,0.07991150035747747,0.029841252877520583,False
M-XYLENE,N-DECANE,10,0.027731850804750418,0.04240765743597506,0.014675806631224624,False
M-XYLENE,N-DECANE,8,0.016329198283972515,0.02394594387159043,0.007884151113696263,False
METHANOL,"1,1,2-TRICHLOROTRIFLUOROETHANE",22,0.0341738945443828,0.0034220889202754025,0.036276772240853745,False
METHANOL,"1,2-DICHLOROETHANE",15,0.016184560354305846,0.02273992208059709,0.009107368294732488,False
METHANOL,ACETONE,12,0.0019023060770693003,0.0072713298695545395,0.007787786695436735,True
METHANOL,ACETONITRILE,9,0.005411438265941223,0.011641990287666845,0.007490362421374519,False
METHANOL,BENZENE,31,0.012076935717160467,0.01348926985680301,0.0029555787803917143,False
METHANOL,CARBON DISULFIDE,12,0.02169207361051426,0.027703090816558473,0.007989497211439137,False
METHANOL,CHLOROBENZENE,13,0.16181701459884062,0.16955830381686832,0.008880227780643856,False
METHANOL,DIISOPROPYL ETHER,15,0.008913029382863686,0.010270983945750241,0.009261515717614145,False
METHANOL,DIISOPROPYL ETHER,17,0.010572122111512717,0.0119099855434613,0.010941013839383206,False
METHANOL,ETHYL PROPYL ETHER,11,0.03664037654145634,0.04858891563219315,0.052282061498041286,False
METHANOL,ETHYL PROPYL ETHER,11,0.02871218364810979,0.04331797179982441,0.03764732171365903,False
METHANOL,ISOPROPANOL,20,0.008777798915091919,0.012747533888228699,0.006980467535996684,False
METHANOL,METHYL ETHYL KETONE,18,1.9288785730974513e+26,1.9288785730974513e+26,781611.3432199762,False
METHANOL,METHYL N-BUTYL ETHER,17,0.005333887912002485,0.006275745283178469,0.004870256279167604,True
METHANOL,METHYL N-BUTYL ETHER,14,0.006186258294262876,0.00718691050601139,0.003955279500645404,True
METHANOL,METHYL TERT-BUTYL ETHER,15,0.004882714009988942,0.0031114636491804838,0.007132357285232845,True
METHANOL,METHYL TERT-BUTYL ETHER,17,0.005715495424748961,0.0033619288311391403,0.008741384638262432,True
METHANOL,N-BUTYL ETHYL ETHER,13,0.02770454871001941,0.033205347750479126,0.007141608027283365,False
METHANOL,N-BUTYL ETHYL ETHER,12,0.025029812555283443,0.029481188406226044,0.005198221927550267,False
METHANOL,N-HEPTANE,30,0.038211626706160295,0.039092989214180904,0.009278657296396525,False
METHANOL,N-HEXANE,26,0.02301355466446767,0.007195118937720197,0.022537709942266632,False
METHANOL,NITROETHANE,9,0.04071891060715835,0.047971075106537545,0.007252164499379187,False
METHANOL,NITROMETHANE,9,0.013495513140715659,0.017882009498999825,0.004649994791609429,False
METHANOL,NITROMETHANE,9,0.0018060026605425548,0.002334879098846665,0.0005704096896311024,True
METHANOL,NITROMETHANE,9,0.09205077019456265,0.11089871157114141,0.018847941376578768,False
METHANOL,THIOPHENE,32,0.021240711713310004,0.025118310049367917,0.006335037715623212,False
METHANOL,THIOPHENE,27,0.14838019048185094,0.08533423766933636,0.14306755357970494,False
METHANOL,TOLUENE,11,0.017126797819147107,0.01919400484651708,0.0033980201975652127,False
METHANOL,WATER,14,0.0270835834795502,0.033925121277562455,0.006857577092173857,False
METHANOL,WATER,20,0.00975033684669562,0.012208644785985212,0.0026043215181457044,False
METHANOL,WATER,18,0.0063583430847632535,0.007963393603021205,0.00175248817836606,True
METHYL ACETATE,1-HEXENE,22,0.004818912326236305,0.008803699326116536,0.005654071977055675,True
METHYL ACETATE,ACETONITRILE,9,0.002531179240607097,0.004180683316911111,0.0017476743411643822,True
METHYL ACETATE,BENZENE,17,0.008116490916454444,0.013924512990731542,0.005808022074277073,False
METHYL ACETATE,CHLOROFORM,16,0.0024681966232260495,0.007422832652104705,0.007143463456492121,True
METHYL ACETATE,ETHYL ACETATE,9,0.003642366684079333,0.0076737800736098195,0.004061258571443537,True
METHYL ACETATE,ETHYL ACETATE,9,0.0030629084024630443,0.0067065642782774765,0.0036436558758144422,True
METHYL ACETATE,ETHYL ACETATE,9,0.003925655484183207,0.008840878171412115,0.004915222687228897,True
METHYL ACETATE,METHANOL,9,0.002704493320965248,0.0056385197511760925,0.0032355534209505665,True
METHYL ACETATE,NITROETHANE,9,0.011631964203386445,0.01510082075871001,0.004744536756863274,False
METHYL ACETATE,NITROMETHANE,9,0.02432841234445024,0.029179563659378675,0.005648383907601908,False
METHYL ETHYL KETONE,"2,2,4-TRIMETHYLPENTANE",20,4019543.321587113,0.2759846527535115,4019543.242721867,False
METHYL ETHYL KETONE,BENZENE,32,0.00020426294446818465,0.002151599398978853,0.002196930179375901,True
METHYL ETHYL KETONE,CROTONALDEHYDE,10,0.0018732382761007288,0.003359442571056204,0.0015849027343911894,True
METHYL ETHYL KETONE,N-HEPTANE,19,2697742949.1886964,0.3903752013600093,2697742949.074338,False
METHYL ETHYL KETONE,TOLUENE,13,0.0028941169445983322,0.004448190239915958,0.0015593755395522625,True
METHYL ETHYL KETONE,WATER,16,0.029265378810288137,0.03262817560206972,0.005549447523078936,False
METHYL ISOBUTYL KETONE,"1,4-DIOXANE",21,0.009301347612622593,0.01167494055427514,0.017346642900776334,False
METHYL ISOBUTYL KETONE,"1,4-DIOXANE",19,0.005023532685545551,0.0046569987484175795,0.0075950588166266665,True
METHYL ISOBUTYL KETONE,"1,4-DIOXANE",20,0.006439631069297921,0.009873055441785935,0.015288841248418528,False
METHYL ISOBUTYL KETONE,"1,4-DIOXANE",21,0.0068993286444498725,0.005863616737801604,0.008572939544005266,True
METHYL ISOBUTYL KETONE,BENZENE,29,0.0038022704546928454,0.0013286969015436874,0.005123756987633688,True
METHYL ISOBUTYL KETONE,FURFURAL,17,0.020702331458093835,0.02576337413907291,0.005389674337165251,False
METHYL ISOBUTYL KETONE,FURFURAL,12,0.026314096494606826,0.033762811212048875,0.007628882535080932,False
METHYL ISOBUTYL KETONE,PYRIDINE,18,0.0007811718482317327,0.0016287064549602545,0.0016382469497302338,True
METHYL ISOBUTYL KETONE,PYRIDINE,21,0.00048726871451106784,0.0007310195149147472,0.0007043109323850848,True
METHYL ISOBUTYL KETONE,PYRIDINE,20,0.0002656261212914541,0.0006521249688603182,0.0005724835087163391,True
METHYL ISOBUTYL KETONE,PYRIDINE,20,0.00019265857836472353,0.0005728646242474909,0.0006818886317424125,True
METHYL N-BUTYL ETHER,BENZENE,10,0.0012221762385754484,0.004472191816160298,0.00325001557758485,True
METHYL N-BUTYL ETHER,N-HEPTANE,11,0.022655188817014397,0.03786679898289341,0.01521161016587899,False
METHYL N-BUTYL ETHER,N-HEPTANE,10,0.006755327731537963,0.011764890808051482,0.0050542993715290245,False
METHYL N-PROPYL KETONE,ACETIC ACID,11,0.008823658189701392,0.019974465813062493,0.011150807623361108,False
METHYL N-PROPYL KETONE,BENZENE,23,0.002516125990271387,0.0018885427981205764,0.004388180884876821,True
METHYL PROPIONATE,ETHANOL,16,0.003817013726329602,0.007559865759094548,0.005771141952873114,True
METHYL PROPIONATE,METHANOL,17,0.003047094552833587,0.0025611232307766953,0.004471809896597212,True
METHYL PROPIONATE,N-HEPTANE,24,0.023738446599502517,0.02646340568845419,0.024092926595334588,False
METHYL PROPIONATE,N-HEPTANE,24,0.018538868156843278,0.02768974482497585,0.0209380442175027,False
METHYL TERT-BUTYL ETHER,1-HEXENE,22,0.00048190035736220103,0.0019104600869629359,0.0014573965578227497,True
METHYL TERT-BUTYL ETHER,ACETONITRILE,33,0.0027957393358637225,0.005039684236534792,0.0027302917388635477,True
METHYL TERT-BUTYL ETHER,CARBON TETRACHLORIDE,11,50.98797450500951,50.53439210317972,0.8641262826517052,False
METHYL TERT-BUTYL ETHER,CHLOROFORM,25,5.44849247518326e+24,5.44849247518326e+24,80.26925582302177,False
METHYL TERT-BUTYL ETHER,CYCLOHEXANE,21,0.13425396000801637,0.16984794062895575,0.03670617307301704,False
METHYL TERT-BUTYL ETHER,ETHYL ACETATE,9,0.004245066575531621,0.008646302021381233,0.004401235445849591,True
METHYL TERT-BUTYL ETHER,ETHYL ACETATE,9,0.004304451534020692,0.009059219619799858,0.00475476808577915,True
METHYL TERT-BUTYL ETHER,ETHYL ACETATE,9,0.0044690541563862235,0.009782024918721136,0.005353908315717026,True
METHYL TERT-BUTYL ETHER,METHANOL,9,0.00970644871624711,0.0147945080982352,0.005272160623855749,False
METHYL TERT-BUTYL ETHER,METHYL ACETATE,11,0.0008426509166354815,0.0033976194395014866,0.003622873896687771,True
METHYL TERT-BUTYL ETHER,METHYL ACETATE,11,0.001108185143847547,0.004344085332085145,0.004401941500550164,True
METHYL TERT-BUTYL ETHER,METHYL ACETATE,11,0.0008589778036753658,0.0049522939475944465,0.005344919396851177,True
METHYL TERT-BUTYL ETHER,"TRANS-1,2-DICHLOROETHYLENE",39,0.006399826365390273,0.012339869089683271,0.0172366191965982,False
METHYLAL,BENZENE,15,0.06128986768128515,0.09476550110041888,0.09492044300046894,False
METHYLAL,N-HEXANE,13,0.015305518346903357,0.024972572937345006,0.009704845591401823,False
METHYLCYCLOHEXANE,ACETYLACETONE,26,2.74790455910183e+37,2.74790455910183e+37,20985114003.013912,False
METHYLCYCLOHEXANE,METHYL ISOBUTYL KETONE,16,0.00640114248585273,0.014852612194179101,0.009878594964853405,False
METHYLCYCLOHEXANE,N-BUTANOL,19,0.03717401062791831,0.04571562231698776,0.011241889928904472,False
MORPHOLINE,CYCLOOCTANE,20,0.005184287579127659,0.007007449395006261,0.0036580213770837956,True
MORPHOLINE,N-BUTANOL,15,0.0016397427322769292,0.003369842321958945,0.003946069868079222,True
MORPHOLINE,N-BUTANOL,16,0.003385009222551727,0.0031470091948504514,0.005086167804184617,True
MORPHOLINE,N-OCTANE,14,0.00581588555899735,0.005539428420754837,0.008289869898598912,True
MORPHOLINE,N-OCTANE,15,0.010507592460940181,0.008325070447197151,0.015388650656525513,False
MORPHOLINE,WATER,17,0.010098386379948856,0.0055621822498497535,0.014610784612961938,False
MORPHOLINE,WATER,15,0.19530270581549966,0.2552220835158125,0.34629860978952165,False
"N,N-DIMETHYLFORMAMIDE","1,3-BUTADIENE",13,0.1469728220502447,0.0002476108010515411,0.1472152137430895,False
"N,N-DIMETHYLFORMAMIDE",1-BUTENE,14,0.34946815294019234,0.00020739987729862417,0.3496055012982572,False
"N,N-DIMETHYLFORMAMIDE",BENZALDEHYDE,21,0.015331761640848299,0.025743739535318572,0.011315315968952168,False
